LAT,LON,SPEED,COURSE,HEADING,ELAPSED,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE,TYPE_IMG,TYPE_NAME,STATUS_NAME,ROT
-17.116199,75.993202,79,,299,6,CLASS B,GB,0,GERTHA 5,9,5546136,0,0,0,,,,,,0
-23.620438,112.74866,110,188,,295,AUHFR,PT,166,PACIFIC HONOUR,7,365560,27,152,14,28439,9,,,,
-24.563671,112.56963,118,192,,6,,,,[SAT-AIS],7,TlRZek56STBOVFl6TnpJME5UWXpOdz09LWphby9TTnVGVElsemxyTnJLTU5NWEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-5.446713,117.20885,96,32,,6,CN QDG,LR,329,IRON SOUTHERN CROSS,7,2097538,57,283,21,250993,8,,,,
-3.8006134,84.655708,113,28,,6,,,,[SAT-AIS],7,TnpJd01qazJOekl3TWprMk56SXdNZz09LUJEQnJOS0VndmpvSnVmam9xMS9NU2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-37.862286,173.93146,17,188,,6,,,,[SAT-AIS],0,Tnpnek56WXpOemd6TnpZek56Z3pOdz09LSt5SUppVVRSVHNNbjV3YUgwejd4Z1E9PQ==,,,,,,0,Unspecified Ship,Unknown,
-3.067935,51.307831,111,32,,239,BH SIT,LR,179,SCIO SPIRIT,7,758176,28,154,8,35253,6,,,,
-2.45,51.709999,100,31,,6,,,,[SAT-AIS],7,T0RVd09EWTBPRFV3T0RZME9EVXdPQT09LVNhTU02eTVjVGFGMVpNZmtsbXpLT2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
9.8096266,163.323,90,267,,6,,,,[SAT-AIS],2,TmpVd09ESTROalV3T0RJNE5qVXdPQT09LTRnSWcvWWcraVhVT3VEeGc4dGNSMHc9PQ==,,,,,,2,Fishing,Unknown,
-2.6733334,114.27834,50,185,,6,,,,[SAT-AIS],3,TWpNMk5qTXhNak0yTmpNeE1qTTJOZz09LUxmbWxNWmpyTFZwL2h1L2JXMVV5dWc9PQ==,,,,,,3,Tugs & Special Craft,Underway by Sail,
-31.22596,164.30742,81,274,,6,,,,[SAT-AIS],2,T1RNek5EY3hPVE16TkRjeE9UTXpOQT09LTRtNGVUZnRZSGtzUVh5d3dHOVJBS2c9PQ==,,,,,,2,Fishing,Unknown,
3.2286749,55.580284,128,209,,1262,UYMVD,GB,200,AFRICAN DRAGON,7,8502356,32,175,19,66647,6,,,,
-0.52833331,53.138332,130,213,,6,,,,[SAT-AIS],7,TnpjM056SXdOemMzTnpJd056YzNOdz09LTl2MUhpYkkySnBKRXRrWmI3WnJPTVE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
11.525787,109.78307,148,192,,362,SUEZ CANAL,CM,241,FORTIS,8,413607,42,210,23,105905,17,,,,
10.18,109.43166,120,207,,6,,,,[SAT-AIS],8,TXpnMU1UVXdNemcxTVRVd016ZzFNUT09LWM4Yjc5YTlrQjVNZ3F5TmhxSGlTMWc9PQ==,,,,,,8,Tanker,Underway using Engine,
9.7313652,159.11003,106,130,,2,,,,[SAT-AIS],7,TWpJMk1qazJNakkyTWprMk1qSTJNZz09LXhqN1JWYWhQWHUyeW5Za1lvRjQzRGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
4.0262952,73.518921,1,66,73,7,MALE/MALDIVES,CN,170,JUN YANG 1,3,4113670,31,23,16,33265,120,,,,
4.2101169,73.46125,1,86,247,7,MALE,PA,224,EAST ACE,7,5686661,32,189,17,75228,6,,,,
6.1765351,91.560921,125,269,,13,LK GAL,LR,339,OCEANIC FORTUNE,8,754757,60,284,22,320054,17,,,,
6.1750002,91.53833,120,270,,7,,,,[SAT-AIS],8,TWpJeE1EQXhNakl4TURBeE1qSXhNQT09LXNjUUwweko3dzZGeUIxNW05ZS9qaHc9PQ==,,,,,,8,Tanker,Underway using Engine,
10.092222,120.5441,106,3,,7,CN JTG,PA,299,ORANGE PHOENIX,7,1165837,50,259,28,207529,6,,,,
9.6534166,162.19362,40,78,,7,,,,[SAT-AIS],2,TmpFMk9EYzFOakUyT0RjMU5qRTJPQT09LTFGTzZaLzdkZXNUaGNtYlowalJDeWc9PQ==,,,,,,2,Fishing,Unknown,
9.6493855,125.82785,66,140,,713,TIBUNGCO DAVAO,PH,91,LCT LADY CALYPSO,7,8733393,18,46,9,,,,,,
8.4466667,126.48167,80,,,7,,,,[SAT-AIS],7,TVRFNU5UZ3pNVEU1TlRnek1URTVOUT09LUVSbGFLRjNVblUrQmNPcW94MG9VWEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
4.5149999,90.496666,100,65,,7,,,,[SAT-AIS],7,TkRZNU9EUTBORFk1T0RRME5EWTVPQT09LW5yTi9nVHpyTFQ4SUxmVmUwYWZlV3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-16.774929,179.33472,0,,,7,CLASS B,US,16,FAITH,9,8500521,6,6,3,,,,,,
9.285985,139.36028,101,328,,2,,,,[SAT-AIS],7,TlRZeE16Y3hOVFl4TXpjeE5UWXhNdz09LWZrbmk1dDFWNXZVYVJQajdlek9vY3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-17.520432,151.22433,121,190,,7,,,,[SAT-AIS],7,TWpneE5Ua3dNamd4TlRrd01qZ3hOUT09LVZVZ3lYdUU0ditxY0tpN3NiSW1vTEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-37.688251,28.082834,70,83,,7,,,,[SAT-AIS],1,TkRJeU9UTXlOREl5T1RNeU5ESXlPUT09LUJGUk1RMWtRQXgxOUMwc21XeExrbFE9PQ==,,,,,,1,Navigation Aids,Unknown,
10.82966,70.893707,136,138,137,808,KRUSN,PA,333,C.FREEDOM,8,5565215,60,278,23,313998,17,,,,0
8.791667,73.213333,140,124,,7,,,,[SAT-AIS],8,T0RJMU1USXlPREkxTVRJeU9ESTFNUT09LUR2WjIrZkNZUGZYcFNnaFhpRElGV1E9PQ==,,,,,,8,Tanker,Underway using Engine,
-6.4053879,111.82463,126,115,,7,ID SUB,MH,199,MAGIC CELESTE,7,3530909,32,170,20,63500,6,,,,
7.2170134,78.128395,110,25,26,128,IN TUT,PA,225,ATHERAS,7,754212,32,185,20,74475,6,,,,0
7.5483332,78.286667,100,26,,7,,,,[SAT-AIS],7,TmpZek5UYzVOall6TlRjNU5qWXpOUT09LXpoQUh1aXVZZS9GR3djb042U3BNc3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
9.3141346,120.53937,111,2,,7,CN JTG,LR,325,MOUNT GONGGA,7,3653550,57,275,34,250345,8,,,,
-0.71057498,119.85469,0,356,299,1,PANTOLOAN,ID,119,ICON GALATIA V,7,7489340,23,15,16,8977,144,,,,0
8.8999596,54.644901,22,162,0,1,,IR,28,ALQASWAEBRAHIM,2,9522037,8,14,4,,,,,,0
-1.5651881,108.02727,113,313,,372,SINGAPORE,MH,227,TRANSCENDEN FORTUNE,7,7596728,36,195,14,84940,6,,,,
-0.7183333,107.23666,110,315,,7,,,,[SAT-AIS],7,TkRjMU5EWXlORGMxTkRZeU5EYzFOQT09LWxGUUIvK3JxKzlhZDhZZWV0ejZYUVE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-1.8366667,41.593334,60,56,,7,,,,[SAT-AIS],3,T0RJd05qQTFPREl3TmpBMU9ESXdOZz09LWg0aERkMG1zb1lsbFR4UW9Yb2FURXc9PQ==,,,,,,3,Tugs & Special Craft,Underway using Engine,
-30.87203,-10.466105,108,278,,781,BRPNG,MT,229,IOLCOS HARMONY,7,1909,36,199,13,87376,6,,,,
-30.507833,-13.128778,106,277,,7,,,,[SAT-AIS],7,T1RFNE1EUXlPVEU0TURReU9URTRNQT09LStzb0R1cmIyeXM2RDVYekxGSXYzbkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-6.7075648,148.9826,116,303,,7,MAILIAO,LR,292,NN TENACITY,7,687236,45,261,23,179929,6,,,,
-1.5668271,118.64539,126,191,,504,AUPHE,HK,299,SHANDONG INNOVATION,7,6886876,50,265,31,207989,6,,,,
-3.3399999,118.38333,130,209,,7,,,,[SAT-AIS],7,TWpZNU16VTRNalk1TXpVNE1qWTVNdz09LUkyejcxVnd2MUJzUHJhVm5PUmxnTUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-9.5575571,146.49974,120,279,279,459,CAPE TOWN,SG,180,ALENTEJO,7,733197,29,158,9,36041,6,,,,0
-9.3566666,145.01666,130,279,,7,,,,[SAT-AIS],7,Tnprek9UUXhOemt6T1RReE56a3pPUT09LTRvTXZBcGRwVm43VWZSU09CaldUdmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-13.2794,11.87189,103,183,,3,,,,[SAT-AIS],7,TnpRM01qYzFOelEzTWpjMU56UTNNZz09LWYzUTh6Z3Bzdk5NRnljZzlnN2pZcGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-7.6497068,122.61542,167,270,,1013,SINGAPORE,PA,299,MARVEL EAGLE,8,5645699,48,228,24,83571,18,,,,
-6.7849998,117.98167,170,300,,7,,,,[SAT-AIS],8,TkRReU16RXdORFF5TXpFd05EUXlNdz09LUhhcWVFTkhWZUJ1MkR3d0JDaTZpT1E9PQ==,,,,,,8,Tanker,Underway using Engine,
-4.0016665,119.62,0,273,,7,,,,[SAT-AIS],7,TXpJd01UQXpNekl3TVRBek16SXdNUT09LUNhM2hIb2ZnZnJYMDlWZHVONzBlMmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-13.335052,78.703506,158,242,,2,,,,[SAT-AIS],7,T0RNM09EVTNPRE0zT0RVM09ETTNPQT09LUQ3S0x1cG54VzAxeTk5WG1nTWFoRlE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-7.0265765,106.39958,48,83,,1290,LAMPUNG,ID,27,KARYA PACIFIC 2235,3,7252997,8,18,6,180,54,,,,
-7.0100002,106.52333,0,,,7,,,,[SAT-AIS],3,TmpjeU1EVXhOamN5TURVeE5qY3lNQT09LU9pQnVyZUVROHdzakt5YncxNmVEMnc9PQ==,,,,,,3,Tugs & Special Craft,Underway using Engine,
2.2866666,111.82333,0,306,,7,,,,[SAT-AIS],7,TXpreE56azBNemt4TnprME16a3hOdz09LThmM3lveTNubHozRDZzTG1GMVBxanc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
5.5455079,82.646782,121,88,,13,JP KII,JP,339,ENEOS SPIRIT,8,1037893,60,282,22,311984,17,,,,
5.5457301,82.667625,120,89,,7,,,,[SAT-AIS],8,T1RJeE16UTVPVEl4TXpRNU9USXhNdz09LWdzSFpIRWZpV3AzK0JSeDh3TFMzRmc9PQ==,,,,,,8,Tanker,Underway using Engine,
-32.528332,169.175,180,116,,2,,,,[SAT-AIS],7,TkRRNU1USTBORFE1TVRJME5EUTVNUT09LUVHbm54UVVZSFRreTdhN2VBQUxvL3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
3.146528,91.421425,126,229,,413,CI ABJ,PA,288,LUCK FORTUNE,7,407154,45,251,28,180310,6,,,,
2.2049999,90.26667,130,230,,7,,,,[SAT-AIS],7,TnpBMU5qWXhOekExTmpZeE56QTFOZz09LWcweDNNQVFma0E2TEZQWkRvRUxvQUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
1.7365733,63.052494,111,56,,7,,,,[SAT-AIS],7,TlRjME5qWXpOVGMwTmpZek5UYzBOZz09LW5WekNwbUdScUx4ak9uaUd1OFJwWmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-4.1415167,51.671165,111,34,,7,,,,[SAT-AIS],7,TXpFek5qazJNekV6TmprMk16RXpOZz09LW45aEVWV29memhRLzNETnFoR0RkcWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
7.2333298,52.240002,130,219,0,1,SOMGQ,MT,175,CMA CGM DA NANG,7,9732003,27,175,0,22314,11,,,,0
9.9750004,127.86667,100,350,,7,,,,[SAT-AIS],7,TkRZeU5EUTFORFl5TkRRMU5EWXlOQT09LWkyRlZ0QXJyWEhlQVd6OEZWMjc3WWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-27.856855,12.166885,123,142,144,289,MYPKG,HK,366,COSCO DENMARK,7,688878,51,142,24,157000,11,,,,1
-28.660866,12.842597,126,142,,7,,,,[SAT-AIS],7,T0RVME5UTTFPRFUwTlRNMU9EVTBOUT09LURDU0JZY3MrdlVMK2N6WXp2UExNMmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-4.2406168,146.34183,121,315,,853,TWKHH,PA,228,TAI KINGDOM,7,5197935,36,197,24,84703,6,,,,
-2.1059451,144.22379,123,315,,7,,,,[SAT-AIS],7,TVRBd05qYzJNVEF3TmpjMk1UQXdOZz09LU5rMUd4RDJuNEZOaG9DeUxiTXpPRVE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-17.761923,92.106903,115,48,,7,,,,[SAT-AIS],8,TXpnek1UUTNNemd6TVRRM016Z3pNUT09LWROMEdFU2JCYjVNbGFBODRxTmlQOHc9PQ==,,,,,,8,Tanker,Underway using Engine,
-15.258183,42.077053,96,222,229,524,ZA RCB,MH,291,GENCO LION,7,714420,45,248,21,179185,6,,,,0
-16.57884,40.915154,130,214,,7,,,,[SAT-AIS],7,TlRZek9UTXlOVFl6T1RNeU5UWXpPUT09LTQzMHl5aTNwUWg3eWJoL0ZucmpZWUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
1.9068867,159.87062,39,108,,3,,,,[SAT-AIS],2,T1RjeU1qTXdPVGN5TWpNd09UY3lNZz09LWpXeVFHdyt4QllUVlJHNkdVRkY0N1E9PQ==,,,,,,2,Fishing,Underway using Engine,
9.3933334,125.95834,0,276,,7,,,,[SAT-AIS],7,T0RFMU16WXpPREUxTXpZek9ERTFNdz09LWFRRS9zR2tia0VpNUdKbjlIdUlpNmc9PQ==,,,,,,7,Cargo Vessel,At Anchor,
-21.898857,113.24408,113,8,12,12,CNQDG,BS,234,FALBALA,7,463082,38,201,15,95740,6,,,,0
-21.869671,113.24941,110,9,,2,,,,[SAT-AIS],7,TWpVMk56STVNalUyTnpJNU1qVTJOdz09LWc0UVVaZkZlYzhQVFkwQ1BDTE84VlE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-2.1016667,114.865,0,165,,7,,,,[SAT-AIS],7,TXpReE5qQXdNelF4TmpBd016UXhOZz09LS9uMXZ3b2kwRkY0b0R1NWlSc0NuU1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-11.914345,129.89795,113,299,,225,MS1 BAROSSA FIELD,MH,76,GO SPICA,3,460178,17,10,9,2948,132,,,,
-11.305,129.765,110,5,,7,,,,[SAT-AIS],3,TmpjNE56WTVOamM0TnpZNU5qYzROdz09LWxJWS8ycmJiV293aUFmSUwycklYaGc9PQ==,,,,,,3,Tugs & Special Craft,Underway using Engine,
5.5373535,93.795677,135,233,229,68,HIGH SEAS,LR,339,TATESHINA,8,6812176,60,284,31,311979,17,,,,0
5.3933334,93.614998,130,230,,7,,,,[SAT-AIS],8,TlRFek1EZ3lOVEV6TURneU5URXpNQT09LTgyN3VFR2g4R3V6SUkzMUdtdU5GWXc9PQ==,,,,,,8,Tanker,Underway using Engine,
-9.0498772,104.80366,103,131,,13,FOR ORDERS,MH,280,KOOL HUSKY,8,714112,43,223,30,82017,18,,,,
-9.0600004,104.815,100,132,,7,,,,[SAT-AIS],8,TXpVMU5UVXpNelUxTlRVek16VTFOUT09LUdSRWRZTmNZanl4K1M5M3hJeTFoL1E9PQ==,,,,,,8,Tanker,Underway using Engine,
3.0598466,63.235786,69,227,,7,,,,[SAT-AIS],7,TmpneE1EQXdOamd4TURBd05qZ3hNQT09LUFJTFVoTGpSSWxaVWxMMmZ3ZUJaNmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
0.18029167,117.49896,0,272,70,7,BONTANG ID-BXT,MT,199,ROYAL,7,7035124,32,171,19,61201,6,,,,0
7.9544168,162.98267,177,123,,7,,,,[SAT-AIS],7,TXprM01UZzVNemszTVRnNU16azNNUT09LW9NcDQrQmdUVHFQVTFOZ25hRVRsT1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
4.7600002,58.285,90,32,,7,,,,[SAT-AIS],7,TVRrME1URXhNVGswTVRFeE1UazBNUT09LTdnNm1wU2NMcmdhOWVzTkd6eEgxeFE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
6.1675014,94.53672,116,16,20,509,MYA RGN,HK,128,THERESA ORION,8,688267,20,108,5,12999,88,,,,0
7.7649999,94.898331,110,8,,7,,,,[SAT-AIS],8,TmpnNE56Y3dOamc0Tnpjd05qZzROdz09LWlyTUdyZWhKaFdzS21tMGw4SkJ3cVE9PQ==,,,,,,8,Tanker,Underway using Engine,
-18.327484,162.06589,111,146,,7,,,,[SAT-AIS],7,TXpnME9EVTVNemcwT0RVNU16ZzBPQT09LXRwRlNMaHlkS0k2eTllZDV6eEdoQ0E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-8.5628996,113.42255,91,274,276,64,CILACAP,ID,189,PUTERI SEJATI,7,409742,30,162,20,48183,6,,,,0
-8.5536833,113.27666,93,273,,7,,,,[SAT-AIS],7,TlRNd09EVTROVE13T0RVNE5UTXdPQT09LUtSOTN0QTh5QVRzbzJSZU85bkdIRVE9PQ==,,,,,,7,Cargo Vessel,Underway by Sail,
-33.708279,-2.9214449,148,275,,7,,,,[SAT-AIS],7,TlRJME56VTFOVEkwTnpVMU5USTBOdz09LWljaE9SZDJUQWhqV29ZMXEyU25MQlE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-5.2078652,146.71864,105,328,,572,DUNG QUAT,PT,260,EDGAR,7,755384,43,224,22,121624,6,,,,
-4.0025334,145.61267,116,308,,7,,,,[SAT-AIS],7,TmpjME1UVTVOamMwTVRVNU5qYzBNUT09LXF0cnhabkpkV3lKZE1BNnNrNTJsT2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-9.8429337,135.94952,166,100,100,561,SGSIN > AUTOR,SG,286,MAERSK RIO ALFA,7,758966,40,227,15,84957,11,,,,
-10.26718,138.41388,155,99,,7,,,,[SAT-AIS],7,TmpZNU1UQXdOalk1TVRBd05qWTVNUT09LUc2RVlwQzhxZzNUVXFXOFJNMXcyRGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-16.646385,178.66168,56,118,109,686,GAU NAWAIKAMA,FJ,57,ISLANDS BRIDGE 1,3,725575,13,48,5,0,82,,,,
-16.814775,178.43474,66,206,,7,,,,[SAT-AIS],3,Tmpnek9EY3lOamd6T0RjeU5qZ3pPQT09LUtRSmNxdWU3NHRiUzJBb08waXF3SHc9PQ==,,,,,,3,Tugs & Special Craft,Underway using Engine,
-8.3905916,127.63779,126,105,103,493,AU GTE,PA,189,TEAL BULKER,7,465572,32,168,21,57903,6,,,,0
-8.7950001,129.22667,120,104,,7,,,,[SAT-AIS],7,T1RreE56azVPVGt4TnprNU9Ua3hOdz09LWp4cmFQZ0tJcVpMckk0eVV3eXMySEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-31.489147,16.004347,111,320,323,80,ROTTERDAM,PA,292,VILLARS,7,713699,45,248,17,179905,6,,,,
-31.299034,15.840919,108,323,,2,,,,[SAT-AIS],7,T0RVMk1EZ3hPRFUyTURneE9EVTJNQT09LXppdVcyNTBTS0l2SnVGZHFwcHdMd2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-12.292828,110.84604,111,58,,777,CNLYG,PA,340,SEA ZHOUSHAN,7,6583661,62,289,36,324268,8,,,,
-11.044884,112.83963,103,58,,7,,,,[SAT-AIS],7,T1Rjd09EQTFPVGN3T0RBMU9UY3dPQT09LTJ2TWJpZzlmbDFLRUZRUldLZzRybGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-28.23105,106.7518,111,22,,7,,,,[SAT-AIS],2,TVRReU16TTVNVFF5TXpNNU1UUXlNdz09LXUwZ2UveHFhckVDcUM1LzBUa1RtVGc9PQ==,,,,,,2,Fishing,Underway using Engine,
6.4958367,95.265533,101,80,83,1133,SG PWBGA,MH,339,OLYMPIC TRUST,8,714758,60,283,23,319616,17,,,,0
6.8766665,97.455002,0,227,,7,,,,[SAT-AIS],8,TmpVek9UQXdOalV6T1RBd05qVXpPUT09LVhzWEs0WjZiTURtUWFmZlYvamlxUGc9PQ==,,,,,,8,Tanker,Underway using Engine,
4.8237715,76.77726,22,115,85,797,INKAK,MN,148,TRANG AN 08,7,755523,22,119,12,18320,6,,,,0
4.7600002,77.290001,20,98,,7,,,,[SAT-AIS],7,TnpBMk9EWTBOekEyT0RZME56QTJPQT09LWlycnJva3VSUHZnaVU3UE9UWWIvNUE9PQ==,,,,,,7,Cargo Vessel,Not Under Command,
0.28393999,9.49333,0,297,293,7,GA OWE,MH,199,DUBAI ECO,7,9614281,32,169,21,64374,6,,,,
-5.7556782,121.9834,120,274,273,7,TABONEO,ID,189,MBS BALURAN,7,713317,32,162,16,53297,6,,,,0
5.0133333,118.365,0,289,,7,,,,[SAT-AIS],7,TnpNMU1EWXpOek0xTURZek56TTFNQT09LTJIeCtqNjNGUXdXVkRsekppNGprcXc9PQ==,,,,,,7,Cargo Vessel,Moored,
10.475,123.68667,0,0,,2,,,,[SAT-AIS],7,T0RnMk1ERTBPRGcyTURFME9EZzJNQT09LXprenJkYXFveFdlbWJwdW0zSmZSUmc9PQ==,,,,,,7,Cargo Vessel,At Anchor,
8.1507826,117.51732,115,210,,8,TH MAT,PA,299,SG CAPITAL,7,727290,50,259,29,207912,6,,,,
-34.830437,138.50667,0,293,183,5,AU ADL,AU,108,ACCOLADE II,7,695287,23,88,6,8140,150,,,,0
4.322535,49.429695,37,59,,8,,,,[SAT-AIS],7,TlRVM01EQXdOVFUzTURBd05UVTNNQT09LUhhYmRlU2V1aFNxN04yWjhmcDBSYUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-30.040371,35.664448,111,250,252,2,BRSSZ,PA,209,YOZAN,7,420406,37,187,22,63937,10,,,,0
-34.908775,-2.113807,118,270,,43,RECALADA,LR,228,EVA,7,755716,32,194,10,82620,6,,,,
-34.906666,-2.28,110,269,,5,,,,[SAT-AIS],7,TVRjek5UTTFNVGN6TlRNMU1UY3pOUT09LXVrbUkrdW5JSXoyUkxuZ1RLMkhnTHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-9.1396437,75.270615,123,233,231,1,TUB BR,SG,339,GRAND PIONEER,7,6316243,62,296,25,324963,8,,,,1
1.513325,125.454,110,324,325,37,M PANTAI,ID,189,YUXIN SATU,7,711887,32,163,26,54070,6,,,,-6
1.585,125.40166,100,326,,8,,,,[SAT-AIS],7,TVRNNE1qWTNNVE00TWpZM01UTTRNZz09LTAxQWU5VXZsdHZuRUFUNG9wZnZLOXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-12.816667,68.32,200,237,,2,,,,[SAT-AIS],7,TnpjeU5qUTBOemN5TmpRME56Y3lOZz09LWovZStyQ3hCVm9nWUZ6dk02Y2w2Wnc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-17.155561,84.886482,100,62,,7,,,,[SAT-AIS],7,TVRNMk9URTBNVE0yT1RFME1UTTJPUT09LWh5NENxR1pHSWpJNktLN1V6RlpESmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-1.4949267,140.86981,136,294,294,1225,SINGAPORE,PA,183,ESTEEM HOUSTON,8,6257956,32,147,8,49999,88,,,,2
0.22,136.83167,130,293,,8,,,,[SAT-AIS],8,Tmprd016Z3pOamt3TXpnek5qa3dNdz09LVVSMHRmYzlyRGdOREJjYlRmbmRIWGc9PQ==,,,,,,8,Tanker,Underway using Engine,
-28.048334,158.58594,135,298,,5,,,,[SAT-AIS],7,T0RZek1Ea3hPRFl6TURreE9EWXpNQT09LVZYTzhSYjB5WitnVWx2elNOYlRtOGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-38.302959,-6.7743216,118,270,,8,,,,[SAT-AIS],7,TnpNNU56a3pOek01Tnprek56TTVOdz09LXVHbVR2dGMwWWNvYkVmQjdNV1N0V0E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-25.625,-0.77333331,120,297,,2,,,,[SAT-AIS],7,TlRNeU1UYzFOVE15TVRjMU5UTXlNUT09LWEzWW5sNDRocjBlOTNUajhpWko2dUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-1.7933333,116.23,0,23,,8,,,,[SAT-AIS],7,T0RZd09EWTJPRFl3T0RZMk9EWXdPQT09LWd5b2tLNURqY3ppNUlMUDU5RjlOa3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-7.1137934,67.995361,103,222,,8,,,,[SAT-AIS],7,TXpJeU5UVTBNekl5TlRVME16SXlOUT09LU9zTmtHaW42eUhqSVkrZTdTdWpvSkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
9.8418303,126.76057,150,357,,538,PHDVO-KRPYO,LR,208,ARTOTINA,7,3007,29,205,19,33987,11,,,,
12.008333,126.65667,140,357,,2,,,,[SAT-AIS],7,TlRVek16VTFOVFV6TXpVMU5UVXpNdz09LVBQRDJYaWU1VTR1dGtIY0ExNDhLUnc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-4.2649999,62.215,110,52,,8,,,,[SAT-AIS],7,TnpRM01UVTNOelEzTVRVM056UTNNUT09LS9rY1crN0VyTXRWeDNYd2I2RDlpQmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
4.2991829,56.440334,108,33,,1367,3ARM GUARDS,SG,197,IPSEA COLOSSUS,7,1314004,32,175,13,58818,6,,,,
7.4566665,58.491665,100,30,,2,,,,[SAT-AIS],7,TkRFMU56VXhOREUxTnpVeE5ERTFOdz09LVJUd09xRVBpYnV6R2NacWU1aWloc2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-19.895964,113.11562,4,316,80,3,DPS1,SG,82,TORTUGA TIDE,3,125267,17,24,7,4000,132,,,,0
-6.2315965,177.41899,55,132,,2,,,,[SAT-AIS],3,TkRZMU5UUTFORFkxTlRRMU5EWTFOUT09LURzU3B3RlNIZHFMOVV2Zm02ZjAwVEE9PQ==,,,,,,3,Tugs & Special Craft,Unknown,
-23.762747,112.98475,86,190,191,2,AUKWI,MT,229,TRANSPACIFIC,7,1829,32,194,23,81247,6,,,,0
5.0957928,59.494572,103,36,,3,UMM QASR IRAQ,MT,199,NEWPORT,7,8892118,32,168,22,64701,6,,,,
-17.87627,41.226612,151,33,,302,SADMM,SA,229,BAHRI WAFI,7,475400,32,201,16,81855,6,,,,
-16.906317,41.853062,121,30,,8,,,,[SAT-AIS],7,T0RFMU1UUXdPREUxTVRRd09ERTFNUT09LXFqSlVKQmJhNlhsc0lSUkxmODdlUHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
8.9129534,123.74995,40,308,345,2,OPEN SEA,PA,159,DD VOYAGER,7,416935,27,125,6,26541,6,,,,
-3.664675,128.17421,0,61,83,8,WAYAME,ID,183,AIKATERINI,8,417680,27,150,17,35769,71,,,,0
-39.944241,174.99373,0,,,2,,NZ,32,WAITEMATA 1,0,9887391,10,10,3,,,,,,
-2.6815217,49.443726,165,81,,8,,,,[SAT-AIS],7,TWpjek5qWXdNamN6TmpZd01qY3pOZz09LWhOWnpQbzhiWThnemROdEpqZ0QzMmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
